ID,d_visi,Jūsu dzimums,Vecums,Vecums,Dzimšanas gads,Jūsu ģimenes stāvoklis,"Cik cilvēku dzīvo Jūsu mājsaimniecībā, ieskaitot Jūs","Vai Jūsu ģimenē ir bērni vecumā līdz 18 gadiem (ieskaitot), kuri dzīvo kopā ar Jums?",Jūs dzīvojat…,Kāda ir Jūsu izglītība?,Izglītība,Kāda ir Jūsu tautība?,Tautība,Kādā valodā galvenokārt Jūs runājat ģimenē?,Vai Jums ir LR pilsonība?,Kādā sektorā Jūs strādājat:,Pamatnodarbošanās (Zemnieks pie pašnodarbinātā),Pamatnodarbošanās,Mēneša vidējie ienākumi uz vienu ģimenes locekli (kopējais),Mēneša vidējie ienākumi uz vienu ģimenes locekli (kvintiles),Reģions,Reģions (vēlēš. apg.),Novads,"Lūdzu, atzīmējiet, kurā pilsētā vai pagastā Jūs dzīvojat. Ja Jums ir vairākas dzīvesvietas, lūdzu, atzīmējiet to, kur Jūs dzīvojat visbiežāk.",Apdzīvota vieta,Kādā valodā notika intervija?,Intervijas beigu laiks,Intervijas sākuma laiks,Intervijas datums,Intervijas garums (min),Apdzīvota vieta,"Vai ģimenē, kurā Jūs uzaugāt, bija kādas ar dziedāšanu saistītas tradīcijas (šūpuļdziesmas, jubilāra apsveikšana dziedot, dziedāšana saviesīgos mājas pasākumos, mājas ballītēs, vecāki dziedāja korī u.tml.)?","Lūdzu, atzīmējiet visus apgalvojumus, kuri raksturo Jūsu dziedāšanas paradumus. - Dziedu korī",Dungoju ik uz soļa,Mēdzu dziedāt līdzi vai kā dalībnieks Dziesmu svētku koncertos,Mēdzu dziedāt līdzi citos koncertos,Mēdzu dziedāt pie Jāņu ugunskura,"Dziedu līdzi, kad svinīgos brīžos tiek dziedāta valsts himna","Mēdzu dziedāt, apsveicot jubilāru","Dažkārt mēdzu dziedāt ballītēs, saviesīgos pasākumos",Mēdzu dziedāt dušā,"Dažkārt dziedu vienatnē, attiecīgā garastāvoklī, kad spēlē dziesmu, kura man patīk","Mēdzu dziedāt baznīcā, Dievkalpojumos","Mēdzu dziedāt, braucot automašīnā",Mēdzu dziedāt bērniem/ kopā ar bērniem,Mēdzu dziedāt citās situācijās,Nekad nedziedu,Cik labi Jūs pārzināt latviešu tautasdziesmas?,Kuras trīs no šīm tautasdziesmām Jums patīk vislabāk? - Skaisti dziedi lakstīgala,"Tumša nakte, zaļa zāle","Āvu, āvu baltas kājas",Rīga dimd,"Kur tu skriesi, vanadziņ(i)",Krauklīt’s sēž ozolā,"Pūt, vējiņi",Neviena,Grūti pateikt,"Vai Jūs piekrītat apgalvojumam, ka latvieši ir dziedātāju tauta?","Vai Jūs piekrītat apgalvojumam, ka mūsu dienās latvieši ir mazākā mērā dziedātāju tauta, nekā pusi gadsimta atpakaļ?","Vai, Jūsuprāt, dziedātprasme ir apgūstama?",Vai Jūs vēlētos iemācīties dziedāt labāk?,"Cik Jums ir svarīgi, lai bērni Latvijā turpina dziedāšanas tradīcijas?",weight
272,Visi respondenti,Sieviete,67.00,64 - 75,1951,Atraitnis (-e),1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Ukrainis (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,400.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,13.03.2018 21:50,13.03.2018 21:42,13-MAR-2018,12:07:50 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grūti pateikt,0,0,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Grūti pateikt,Tas nemaz nav svarīgi,0.944502424
275,Visi respondenti,Sieviete,54.00,45 - 54,1964,Precējies (-usies) vai dzīvo ar partneri,3,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,700.00,Eur 700 un vairāk,Pierīga,Vidzeme,Ķekavas novads,Ķekavas pagasts,Lauki,LAT,13.03.2018 21:49,13.03.2018 21:45,13-MAR-2018,12:04:20 priekšp.,Lauku teritorija,Jā,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,Ļoti labi pārzinu,0,1,0,0,1,1,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,Nē,Tas ir ļoti svarīgi,0.858680398
276,Visi respondenti,Vīrietis,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Baltkrievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Vidzeme,Mārupes novads,Mārupes novads,Lauki,RUS,13.03.2018 21:59,13.03.2018 21:45,13-MAR-2018,12:13:36 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Drīzāk piekrītu,Drīzāk nepiekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas nemaz nav svarīgi,1.049468109
277,Visi respondenti,Sieviete,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,935.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 22:07,13.03.2018 21:46,13-MAR-2018,12:21:44 priekšp.,Rīga,Nē,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,0,0,0,0,0,0,1,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Grūti pateikt,0.785672431
279,Visi respondenti,Sieviete,24.00,18 - 24,1994,Neprecējies (-usies),5,Jā,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Skolnieks, students",Nestrādājošie,700.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 21:53,13.03.2018 21:46,13-MAR-2018,12:07:01 priekšp.,Rīga,Jā,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,Ļoti labi pārzinu,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.216039779
281,Visi respondenti,Sieviete,35.00,35 - 44,1983,Precējies (-usies) vai dzīvo ar partneri,5,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,500.00,Eur 500 - Eur 699,Kurzeme,Kurzeme,Ventspils novads,Ugāles pagasts,Lauki,LAT,13.03.2018 21:53,13.03.2018 21:48,13-MAR-2018,12:04:55 priekšp.,Lauku teritorija,Jā,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,1,1,0,0,0,0,0,0,Drīzāk piekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.768344964
283,Visi respondenti,Sieviete,51.00,45 - 54,1967,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Jēkabpils,Jēkabpils,Cita pilsēta,LAT,13.03.2018 21:51,13.03.2018 21:48,13-MAR-2018,12:03:06 priekšp.,Lielās pilsētas,Jā,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,1,0,0,1,1,0,0,Pilnībā piekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.904995051
284,Visi respondenti,Vīrietis,58.00,55 - 63,1960,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Cits (-ta),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,530.00,Eur 500 - Eur 699,Zemgale,Zemgale,Jēkabpils,Jēkabpils,Cita pilsēta,RUS,13.03.2018 21:58,13.03.2018 21:48,13-MAR-2018,12:09:32 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,1,0,0,0,0,1,0,0,Grūti pateikt,Pilnībā piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas drīzāk nav svarīgi,1.090618726
286,Visi respondenti,Sieviete,41.00,35 - 44,1977,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Vidzeme,Vidzeme,Madonas novads,Madonas pilsēta,Cita pilsēta,LAT,13.03.2018 22:01,13.03.2018 21:50,13-MAR-2018,12:11:15 priekšp.,Cita pilsēta,Jā,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.015957667
289,Visi respondenti,Sieviete,66.00,64 - 75,1952,Atraitnis (-e),1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Nē,Nestrādā,Pensionārs (-e),Nestrādājošie,400.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,13.03.2018 21:56,13.03.2018 21:51,13-MAR-2018,12:05:03 priekšp.,Rīga,Nē,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Drīzāk nepiekrītu,Pilnībā piekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas nemaz nav svarīgi,0.944502424
290,Visi respondenti,Sieviete,30.00,25 - 34,1988,Precējies (-usies) vai dzīvo ar partneri,3,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,1000.00,Eur 700 un vairāk,Pierīga,Vidzeme,Salaspils novads,Salaspils lauku teritorija,Lauki,LAT,13.03.2018 21:57,13.03.2018 21:51,13-MAR-2018,12:05:36 priekšp.,Lauku teritorija,Jā,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,0,0,1,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.117205361
292,Visi respondenti,Vīrietis,25.00,25 - 34,1993,Neprecējies (-usies),5,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 21:59,13.03.2018 21:51,13-MAR-2018,12:07:43 priekšp.,Rīga,Jā,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,1,0,0,Drīzāk nepiekrītu,Grūti pateikt,Jā,Nē,Tas nemaz nav svarīgi,1.063865976
293,Visi respondenti,Sieviete,46.00,45 - 54,1972,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,600.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 22:04,13.03.2018 21:52,13-MAR-2018,12:12:26 priekšp.,Rīga,Jā,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir ļoti svarīgi,0.785672431
294,Visi respondenti,Sieviete,65.00,64 - 75,1953,Precējies (-usies) vai dzīvo ar partneri,4,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 22:01,13.03.2018 21:52,13-MAR-2018,12:08:10 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,1,0,1,0,0,0,Grūti pateikt,Pilnība nepiekrītu,"Daļēji, bet ne pilnībā",Nē,Tas drīzāk nav svarīgi,0.804283805
295,Visi respondenti,Sieviete,24.00,18 - 24,1994,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Skolnieks, students",Nestrādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Jelgava,Jelgava,Cita pilsēta,LAT,13.03.2018 21:57,13.03.2018 21:52,13-MAR-2018,12:04:41 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.400723684
296,Visi respondenti,Sieviete,48.00,45 - 54,1970,Precējies (-usies) vai dzīvo ar partneri,4,Jā,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Kurzeme,Kurzeme,Priekules novads,Priekules pilsēta,Cita pilsēta,LAT,13.03.2018 21:58,13.03.2018 21:52,13-MAR-2018,12:05:03 priekšp.,Cita pilsēta,Grūti pateikt,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,1,1,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.743131374
297,Visi respondenti,Vīrietis,32.00,25 - 34,1986,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,500.00,Eur 500 - Eur 699,Kurzeme,Kurzeme,Priekules novads,Gramzdas pagasts,Lauki,LAT,13.03.2018 21:58,13.03.2018 21:53,13-MAR-2018,12:05:07 priekšp.,Lauku teritorija,Jā,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,1,0,1,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.006261839
300,Visi respondenti,Vīrietis,56.00,55 - 63,1962,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,780.00,Eur 700 un vairāk,Kurzeme,Kurzeme,Talsu novads,Talsu pilsēta,Cita pilsēta,LAT,13.03.2018 22:04,13.03.2018 21:54,13-MAR-2018,12:10:00 priekšp.,Cita pilsēta,Jā,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,1,0,0,0,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.762603142
301,Visi respondenti,Vīrietis,25.00,25 - 34,1993,Neprecējies (-usies),7,Nē,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Skolnieks, students",Nestrādājošie,150.00,Eur 0 - Eur 250,Kurzeme,Kurzeme,Ventspils,Ventspils,Cita pilsēta,LAT,13.03.2018 22:01,13.03.2018 21:55,13-MAR-2018,12:06:03 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,1,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.006261839
302,Visi respondenti,Sieviete,31.00,25 - 34,1987,Precējies (-usies) vai dzīvo ar partneri,3,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,500.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,13.03.2018 22:03,13.03.2018 21:55,13-MAR-2018,12:07:48 priekšp.,Rīga,Nē,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,1,0,0,1,0,0,Pilnībā piekrītu,Grūti pateikt,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,1.200429692
305,Visi respondenti,Vīrietis,33.00,25 - 34,1985,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,1500.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 22:05,13.03.2018 21:56,13-MAR-2018,12:08:54 priekšp.,Rīga,Jā,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,1,0,0,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā","Jā, un ir konkrēti nodomi vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.24934008
306,Visi respondenti,Vīrietis,66.00,64 - 75,1952,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,362.00,Eur 351 - Eur 499,Zemgale,Zemgale,Pļaviņu novads,Pļaviņu pilsēta,Cita pilsēta,LAT,13.03.2018 22:02,13.03.2018 21:56,13-MAR-2018,12:05:53 priekšp.,Cita pilsēta,Jā,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,1,0,1,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.964179643
307,Visi respondenti,Sieviete,48.00,45 - 54,1970,Atraitnis (-e),3,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)",Augstākā vai vidējā līmeņa vadītājs,Strādājošie,300.00,Eur 251 - Eur 350,Kurzeme,Kurzeme,Talsu novads,Vandzenes pagasts,Lauki,LAT,13.03.2018 22:11,13.03.2018 21:57,13-MAR-2018,12:13:49 priekšp.,Lauku teritorija,Jā,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,0,0,1,0,0,0,Drīzāk piekrītu,Pilnībā piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.743131374
308,Visi respondenti,Vīrietis,51.00,45 - 54,1967,Precējies (-usies) vai dzīvo ar partneri,4,Nē,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Vidzeme,Jūrmala,Jūrmala,Cita pilsēta,LAT,13.03.2018 22:04,13.03.2018 21:57,13-MAR-2018,12:07:00 priekšp.,Lielās pilsētas,Jā,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.89366653
309,Visi respondenti,Sieviete,63.00,55 - 63,1955,Precējies (-usies) vai dzīvo ar partneri,3,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,800.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,13.03.2018 22:03,13.03.2018 21:58,13-MAR-2018,12:05:10 priekšp.,Rīga,Jā,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Ļoti labi pārzinu,0,1,0,0,1,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.774694662
310,Visi respondenti,Vīrietis,43.00,35 - 44,1975,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Ukrainis (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,350.00,Eur 251 - Eur 350,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,13.03.2018 22:11,13.03.2018 21:59,13-MAR-2018,12:12:58 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Grūti pateikt,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Tas nemaz nav svarīgi,1.142142043
311,Visi respondenti,Sieviete,39.00,35 - 44,1979,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Zemgale,Zemgale,Ozolnieku novads,Ozolnieku pagasts,Lauki,RUS,13.03.2018 22:07,13.03.2018 21:59,13-MAR-2018,12:08:19 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Pilnībā piekrītu,Drīzāk piekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas drīzāk nav svarīgi,1.098830256
312,Visi respondenti,Sieviete,40.00,35 - 44,1978,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,350.00,Eur 251 - Eur 350,Kurzeme,Kurzeme,Liepāja,Liepāja,Cita pilsēta,LAT,13.03.2018 22:16,13.03.2018 21:59,13-MAR-2018,12:17:14 priekšp.,Lielās pilsētas,Nē,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,Ļoti labi pārzinu,0,1,1,0,0,0,0,0,0,Drīzāk piekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Tas ir ļoti svarīgi,0.768344964
315,Visi respondenti,Sieviete,57.00,55 - 63,1961,Precējies (-usies) vai dzīvo ar partneri,3,Nē,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,350.00,Eur 251 - Eur 350,Zemgale,Zemgale,Jēkabpils,Jēkabpils,Cita pilsēta,LAT,13.03.2018 22:08,13.03.2018 22:00,13-MAR-2018,12:08:01 priekšp.,Lielās pilsētas,Jā,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,1,0,0,1,0,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Nē, viss atkarīgs no iedzimtām spējām","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas drīzāk nav svarīgi,0.892350053
